ar|revenue_schedules|fk_revenue_schedules_corporate|corporate_id|corporates|corporate_id
ar|revenue_schedules|fk_revenue_schedules_site|site_id|sites|site_id
core|corporates|corporates_tenant_id_fkey|tenant_id|tenants|tenant_id
core|locations|locations_warehouse_id_fkey|warehouse_id|warehouses|warehouse_id
core|partner_bank_accounts|partner_bank_accounts_partner_id_fkey|partner_id|partners|partner_id
core|partner_contacts|partner_contacts_partner_id_fkey|partner_id|partners|partner_id
core|partner_contacts|partner_contacts_partner_site_id_fkey|partner_site_id|partner_sites|partner_site_id
core|partner_sites|partners_sites_location_id_fkey|address_id|addresses|address_id
core|partner_sites|partners_sites_party_id_fkey|partner_id|partners|partner_id
core|partners|partners_partner_group_id_fkey|partner_group_id|partner_groups|partner_group_id
core|partners|partners_partner_parent_id_fkey|partner_parent_id|partners|partner_id
core|permissions|permissions_object_id_objects_object_id_fk|object_id|objects|object_id
core|role_permissions|role_permissions_permission_id_fkey|permission_id|permissions|permission_id
core|role_permissions|role_permissions_role_id_fkey|role_id|roles|role_id
core|sites|fk_sites_company|company_id|companies|company_id
core|sites|fk_sites_corporate|corporate_id|corporates|corporate_id
core|user_org_assignments|user_org_assignments_company_id_fkey|company_id|companies|company_id
core|user_org_assignments|user_org_assignments_site_id_fkey|site_id|sites|site_id
core|user_org_assignments|user_org_assignments_user_id_fkey|user_id|users|user_id
core|user_profiles|user_profiles_user_id_fkey|user_id|users|user_id
core|user_roles|user_roles_role_id_fkey|role_id|roles|role_id
core|user_roles|user_roles_user_id_fkey|user_id|users|user_id
core|warehouses|fk_warehouses_company|company_id|companies|company_id
core|warehouses|fk_warehouses_corporate|corporate_id|corporates|corporate_id
core|warehouses|warehouses_site_id_fkey|site_id|sites|site_id
eam|eam_ai_agent_logs|eam_ai_agent_logs_state_id_fkey|state_id|eam_ai_workflow_state|state_id
eam|eam_ai_workflow_state|eam_ai_workflow_state_parent_state_id_fkey|parent_state_id|eam_ai_workflow_state|state_id
eam|eam_ai_workflow_state|eam_ai_workflow_state_workflow_id_fkey|workflow_id|eam_langgraph_workflows|workflow_id
