ap|ap_supplier_locations|supplier_id|uuid|NOT NULL|||ap_suppliers.supplier_id
ap|ap_supplier_locations|partner_id|uuid|NOT NULL|||partners.partner_id
ap|ap_supplier_locations|address_id|uuid|NOT NULL|||addresses.address_id
ap|ap_supplier_locations|location_name|character varying(255)||||
ap|ap_supplier_locations|purchase_flag|boolean||false||
ap|ap_supplier_locations|payment_flag|boolean||false||
ap|ap_supplier_locations|rfq_flag|boolean||false||
ap|ap_supplier_locations|ship_to_flag|boolean||false||
ap|ap_supplier_locations|bill_to_flag|boolean||false||
ap|ap_supplier_locations|is_active|boolean||true||
ap|ap_supplier_locations|created_at|timestamp with time zone||now()||
ap|ap_supplier_locations|updated_at|timestamp with time zone||||
ap|ap_supplier_locations|update_by|uuid||||
ap|ap_supplier_sites|supplier_site_id|uuid|NOT NULL|uuidv7()|PK|
ap|ap_supplier_sites|supplier_id|uuid|NOT NULL|uuidv7()||ap_suppliers.supplier_id
ap|ap_supplier_sites|site_id|uuid||||
ap|ap_supplier_sites|partner_address_id|uuid||||
ap|ap_supplier_sites|partner_location_id|uuid||||
ap|ap_supplier_sites|payment_type|character varying(30)||'EFT'::character varying||
ap|ap_supplier_sites|payment_priority|integer||0||
ap|ap_supplier_sites|payment_term_days|integer||||
ap|ap_supplier_sites|invoice_currency|character varying(3)||||
ap|ap_supplier_sites|bank_account_name|character varying(100)||||
ap|ap_supplier_sites|bank_account_number|character varying(50)||||
ap|ap_supplier_sites|bank_name|character varying(100)||||
ap|ap_supplier_sites|bank_branch|character varying(100)||||
ap|ap_supplier_sites|bank_identifier_code|character varying(20)||||
ap|ap_supplier_sites|bank_routing_number|character varying(20)||||
ap|ap_supplier_sites|email_address|character varying(255)||||
ap|ap_supplier_sites|phone|character varying(50)||||
ap|ap_supplier_sites|pay_site_flag|boolean||true||
ap|ap_supplier_sites|purchasing_site_flag|boolean||true||
ap|ap_supplier_sites|receiving_site_flag|boolean||true||
ap|ap_supplier_sites|tax_reporting_site_flag|boolean||false||
ap|ap_supplier_sites|remit_to_supplier_site_id|uuid||||
ap|ap_supplier_sites|hold_flag|boolean||false||
ap|ap_supplier_sites|hold_reason|text||||
ap|ap_supplier_sites|pay_on_receipt|boolean||false||
ap|ap_supplier_sites|delivery_lead_time_days|integer||||
ap|ap_supplier_sites|notes|text||||
ap|ap_supplier_sites|is_active|boolean||true||
ap|ap_supplier_sites|created_at|timestamp with time zone||now()||
ap|ap_supplier_sites|updated_at|timestamp with time zone||||
ap|ap_supplier_sites|update_by|uuid||||
ap|ap_supplier_sites|supplier_site_code|character varying(30)||||
ap|ap_supplier_sites|partner_site_id|uuid||||partner_sites.partner_site_id
ap|ap_supplier_sites|ship_to_warehouse_id|uuid||||
ap|ap_supplier_sites|bill_to_warehouse_id|uuid||||
ap|ap_supplier_sites|lead_time_days|integer||||
ap|ap_supplier_sites|taxable_flag|boolean||true||
ap|ap_supplier_sites|freight_terms|character varying(30)||||
ap|ap_supplier_sites|min_order_amount|numeric(18,2)||0||
ap|ap_supplier_sites|max_order_amount|numeric(18,2)||||
ap|ap_supplier_sites|currency_code|character varying(3)||'THB'::character varying||
ap|ap_supplier_sites|ship_via|character varying(30)||||
ap|ap_supplier_sites|fob_point|character varying(30)||||
ap|ap_supplier_sites|site_code|character varying(30)||||
ap|ap_suppliers|partner_id|uuid|NOT NULL|uuidv7()||
ap|ap_suppliers|supplier_number|character varying(50)|NOT NULL|||
ap|ap_suppliers|supplier_type|character varying(30)|NOT NULL|'STANDARD'::character varying||
ap|ap_suppliers|supplier_status|character varying(20)|NOT NULL|'ACTIVE'::character varying||
ap|ap_suppliers|payment_term_days|integer||30||
ap|ap_suppliers|payment_method|character varying(30)||'EFT'::character varying||
ap|ap_suppliers|pay_group|character varying(20)||'DEFAULT'::character varying||
ap|ap_suppliers|default_currency|character varying(3)||||
ap|ap_suppliers|tax_registration_number|character varying(50)||||
ap|ap_suppliers|tax_entity_type|character varying(30)||||
ap|ap_suppliers|default_expense_account_id|uuid||||
ap|ap_suppliers|default_liability_account_id|uuid||||
ap|ap_suppliers|credit_limit|numeric(15,2)||||
ap|ap_suppliers|risk_category|character varying(20)||'LOW'::character varying||
ap|ap_suppliers|hold_flag|boolean||false||
ap|ap_suppliers|hold_reason|text||||
ap|ap_suppliers|hold_date|date||||
ap|ap_suppliers|hold_by|uuid||||
ap|ap_suppliers|invoice_matching_required|character varying(20)||'NONE'::character varying||
ap|ap_suppliers|validation_level|character varying(20)||'STANDARD'::character varying||
ap|ap_suppliers|supplier_grade|character varying(10)||||
ap|ap_suppliers|notes|text||||
ap|ap_suppliers|is_active|boolean||true||
ap|ap_suppliers|created_at|timestamp with time zone||now()||
ap|ap_suppliers|updated_at|timestamp with time zone||||
ap|ap_suppliers|update_by|uuid||||
ap|ap_suppliers|po_supplier_code|character varying(30)||||
ap|ap_suppliers|min_order_amount|numeric(18,2)||0||
ap|ap_suppliers|max_order_amount|numeric(18,2)||||
ap|ap_suppliers|ship_via|character varying(30)||||
ap|ap_suppliers|fob_point|character varying(30)||||
ap|ap_suppliers|quality_rating|character varying(10)||||
ap|ap_suppliers|on_time_delivery_rate|numeric(5,2)||||
ap|ap_suppliers|approval_status|character varying(30)||'PENDING'::character varying||
ap|ap_suppliers|approved_by|uuid||||
ap|ap_suppliers|approved_at|timestamp with time zone||||
ap|ap_suppliers|supplier_id|uuid|NOT NULL||PK|
ap|bank_accounts|bank_account_id|uuid|NOT NULL|uuidv7()|PK|
ap|bank_accounts|account_name|character varying(200)|NOT NULL|||
ap|bank_accounts|account_number|character varying(50)|NOT NULL|||
ap|bank_accounts|bank_name|character varying(200)||||
ap|bank_accounts|bank_branch|character varying(200)||||
ap|bank_accounts|currency_code|character varying(3)||'THB'::character varying||
ap|bank_accounts|account_type|character varying(30)||'CHECKING'::character varying||
ap|bank_accounts|routing_number|character varying(20)||||
ap|bank_accounts|swift_code|character varying(20)||||
