ar|ar_customers|idx_ar_cust_risk|CREATE INDEX idx_ar_cust_risk ON ar.ar_customers USING btree (risk_category)|f
ar|ar_customers|idx_ar_cust_status|CREATE INDEX idx_ar_cust_status ON ar.ar_customers USING btree (account_status) WHERE (is_active = true)|f
ar|ar_customers|idx_ar_customers_partner|CREATE INDEX idx_ar_customers_partner ON ar.ar_customers USING btree (partner_id)|f
ar|ar_customers|idx_ar_customers_status|CREATE INDEX idx_ar_customers_status ON ar.ar_customers USING btree (account_status)|f
ar|ar_customers|uq_customer_number|CREATE UNIQUE INDEX uq_customer_number ON ar.ar_customers USING btree (account_number)|t
ar|ar_invoice_lines|idx_ar_inv_line_header|CREATE INDEX idx_ar_inv_line_header ON ar.ar_invoice_lines USING btree (ar_invoice_id)|f
ar|ar_invoice_lines|idx_ar_inv_line_so|CREATE INDEX idx_ar_inv_line_so ON ar.ar_invoice_lines USING btree (so_line_id)|f
ar|ar_invoices|idx_ar_inv_customer|CREATE INDEX idx_ar_inv_customer ON ar.ar_invoices USING btree (customer_id)|f
ar|ar_invoices|idx_ar_inv_date|CREATE INDEX idx_ar_inv_date ON ar.ar_invoices USING btree (invoice_date)|f
ar|ar_invoices|idx_ar_inv_due|CREATE INDEX idx_ar_inv_due ON ar.ar_invoices USING btree (due_date)|f
ar|ar_invoices|idx_ar_inv_paid|CREATE INDEX idx_ar_inv_paid ON ar.ar_invoices USING btree (is_paid)|f
ar|ar_invoices|idx_ar_inv_so|CREATE INDEX idx_ar_inv_so ON ar.ar_invoices USING btree (so_id)|f
ar|ar_invoices|idx_ar_inv_status|CREATE INDEX idx_ar_inv_status ON ar.ar_invoices USING btree (invoice_status)|f
ar|cash_receipts|cash_receipts_receipt_number_key|CREATE UNIQUE INDEX cash_receipts_receipt_number_key ON ar.cash_receipts USING btree (receipt_number)|t
ar|cash_receipts|idx_ar_cr_customer|CREATE INDEX idx_ar_cr_customer ON ar.cash_receipts USING btree (customer_id)|f
ar|cash_receipts|idx_ar_cr_date|CREATE INDEX idx_ar_cr_date ON ar.cash_receipts USING btree (receipt_date)|f
ar|cash_receipts|idx_ar_cr_status|CREATE INDEX idx_ar_cr_status ON ar.cash_receipts USING btree (status)|f
ar|collection_tasks|idx_ar_ct_collector|CREATE INDEX idx_ar_ct_collector ON ar.collection_tasks USING btree (collector_id)|f
ar|collection_tasks|idx_ar_ct_customer|CREATE INDEX idx_ar_ct_customer ON ar.collection_tasks USING btree (customer_id)|f
ar|collection_tasks|idx_ar_ct_status|CREATE INDEX idx_ar_ct_status ON ar.collection_tasks USING btree (status)|f
ar|credit_holds|idx_ar_ch_customer|CREATE INDEX idx_ar_ch_customer ON ar.credit_holds USING btree (customer_id)|f
ar|credit_profiles|idx_ar_cp_customer|CREATE INDEX idx_ar_cp_customer ON ar.credit_profiles USING btree (customer_id)|f
ar|customer_deposits|customer_deposits_deposit_number_key|CREATE UNIQUE INDEX customer_deposits_deposit_number_key ON ar.customer_deposits USING btree (deposit_number)|t
ar|customer_deposits|idx_ar_cd_customer|CREATE INDEX idx_ar_cd_customer ON ar.customer_deposits USING btree (customer_id)|f
ar|deposit_applications|idx_ar_da_deposit|CREATE INDEX idx_ar_da_deposit ON ar.deposit_applications USING btree (deposit_id)|f
ar|dunning_history|idx_ar_dh_customer|CREATE INDEX idx_ar_dh_customer ON ar.dunning_history USING btree (customer_id)|f
ar|dunning_plans|dunning_plans_plan_code_key|CREATE UNIQUE INDEX dunning_plans_plan_code_key ON ar.dunning_plans USING btree (plan_code)|t
ar|dunning_plans|idx_ar_dp_customer|CREATE INDEX idx_ar_dp_customer ON ar.dunning_plans USING btree (plan_code)|f
ar|import_interface|import_interface_source_transaction_id_key|CREATE UNIQUE INDEX import_interface_source_transaction_id_key ON ar.import_interface USING btree (source_transaction_id)|t
ar|invoice_distributions|idx_ar_inv_dist|CREATE INDEX idx_ar_inv_dist ON ar.invoice_distributions USING btree (invoice_id)|f
